销售日期,店风格,店名,店性质,品类描述,品牌描述,所属大区,所属小区,销售额,毛利,毛利率(%)
2017-9-26,生活馆,天新百店,自有店,儿童服装,PAW IN PAW,北方区,华北,2048,327,15.97
2017-9-26,生活馆,北京一期（百货）,自有店,儿童服装,PAW IN PAW,北方区,华北,7130,178,2.5
2017-9-26,生活馆,北利莹百_,自有店,儿童服装,PAW IN PAW,北方区,华北,2766,670,24.22
2017-9-26,时尚馆,兰州百货,自有店,儿童服装,PAW IN PAW,北方区,西北,1568,141,8.99
2017-9-26,时尚馆,武徐东店,管理店,儿童服装,PAW IN PAW,中西区,华中,4481,806,17.99
2017-9-26,时尚馆,武徐东店,管理店,儿童服装,PAW IN PAW,中西区,华中,4185,753,17.99
2017-9-26,时尚馆,重庆店,自有店,儿童服装,PAW IN PAW,中西区,西南,3979,477,11.99
2017-9-26,时尚馆,重庆店,自有店,儿童服装,PAW IN PAW,中西区,西南,1211,145,11.97
2017-9-26,时尚馆,成都店,自有店,儿童服装,PAW IN PAW,中西区,西南,2042,408,19.98
2017-9-26,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,2692,646,24
2017-9-26,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,1646,395,24
2017-9-26,生活馆,北京一期（百货）,自有店,婴儿用品,O.C.T.MAMI(十月妈咪),北方区,华北,6389,193,3.02
2017-9-26,生活馆,天新百店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,2062,304,14.74
2017-9-26,生活馆,北京一期（百货）,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,5404,136,2.52
2017-9-26,生活馆,北利莹百_,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,5947,144,2.42
2017-9-26,时尚馆,上淮海店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,3270,441,13.49
2017-9-26,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1486,286,19.25
2017-9-26,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1005,130,12.94
2017-9-26,时尚馆,上长宁店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2384,274,11.49
2017-9-26,生活馆,上五角场店,管理店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1001,110,10.99
2017-9-26,生活馆,上浦建店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,4545,545,11.99
2017-9-26,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1962,255,13
2017-9-26,生活馆,上成山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1496,269,17.98
2017-9-26,生活馆,北京一期（百货）,自有店,家庭用品,SINOMAX(丝露梦),北方区,华北,2178,702,32.23
2017-9-26,生活馆,北利莹百_,自有店,家庭用品,SINOMAX(丝露梦),北方区,华北,1879,549,29.22
2017-9-26,生活馆,哈尔滨百货,自有店,床上用品,SINOMAX(丝露梦),北方区,东北,9769,537,5.5
2017-9-26,生活馆,上五角场店,管理店,床上用品,SINOMAX(丝露梦),东南区,上海,1879,601,31.99
2017-9-26,生活馆,上成山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,3249,107,3.29
2017-9-26,时尚馆,武徐东店,管理店,床上用品,SINOMAX(丝露梦),中西区,华中,4999,131,2.62
2017-9-25,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,4395,879,20
2017-9-25,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,2216,443,19.99
2017-9-25,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,1476,767,51.96
2017-9-25,生活馆,北京一期（百货）,自有店,女士上班服装,X.ZHINING,北方区,华北,1793,560,31.23
2017-9-25,时尚馆,重庆店,自有店,女士上班服装,WHO.A.U,中西区,西南,2206,331,15
2017-9-25,时尚馆,重庆店,自有店,女士上班服装,WHO.A.U,中西区,西南,4080,612,15
2017-9-25,生活馆,上宝山店,自有店,女士成熟服装,O.C.T.MAMI(十月妈咪),东南区,上海,2195,614,27.97
2017-9-25,生活馆,天新百店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),北方区,华北,1672,434,25.96
2017-9-25,生活馆,上浦建店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),东南区,上海,1599,432,27.02
2017-9-25,生活馆,武汉百货,自有店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,1599,464,29.02
2017-9-25,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,1034,253,24.47
2017-9-25,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,2526,543,21.5
2017-9-25,生活馆,天新百店,自有店,女士皮鞋,HANG TEN,北方区,华北,2989,747,24.99
2017-9-25,生活馆,北京一期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,3720,103,2.77
2017-9-25,生活馆,北京二期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,2840,646,22.75
2017-9-25,时尚馆,北彩旋店.,自有店,女士皮鞋,HANG TEN,北方区,华北,1733,472,27.24
2017-9-25,生活馆,北利莹百_,自有店,女士皮鞋,HANG TEN,北方区,华北,1345,339,25.2
2017-9-25,时尚馆,上长宁店,自有店,女士皮鞋,HANG TEN,东南区,上海,7959,175,2.2
2017-9-25,生活馆,上成山店,自有店,男士轻便服装,RACB JJQN,东南区,上海,2999,780,26.01
2017-9-25,生活馆,上七宝店,自有店,男士上班服装,RACB JJQN,东南区,上海,1247,386,30.95
2017-9-25,生活馆,哈尔滨百货,自有店,男士配饰,ZIPPO(之宝),北方区,东北,9929,280,2.82
2017-9-25,生活馆,哈尔滨百货,自有店,男士配饰,ZIPPO(之宝),北方区,东北,9189,413,4.49
2017-9-25,生活馆,天新百店,自有店,男士配饰,ZIPPO(之宝),北方区,华北,2067,537,25.98
2017-9-25,生活馆,北京一期（百货）,自有店,男士配饰,ZIPPO(之宝),北方区,华北,5049,160,3.17
2017-9-25,生活馆,北利莹百_,自有店,男士配饰,ZIPPO(之宝),北方区,华北,3798,114,3
2017-9-25,生活馆,上浦建店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,7759,213,2.75
2017-9-25,生活馆,上宝山店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,3798,104,2.74
2017-9-25,时尚馆,武淮美店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,3407,954,28
2017-9-25,时尚馆,武徐东店,管理店,男士配饰,ZIPPO(之宝),中西区,华中,6399,172,2.69
2017-9-25,生活馆,武汉阳店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,4999,136,2.72
2017-9-25,生活馆,郑州店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,4409,904,20.5
2017-9-25,时尚馆,昆明店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,5229,132,2.52
2017-9-25,时尚馆,重庆店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,1239,341,27.52
2017-9-25,时尚馆,重庆店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,2637,725,27.49
2017-9-25,时尚馆,成都店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,3019,785,26
2017-9-25,生活馆,上成山店,自有店,男士皮鞋,HANG TEN,东南区,上海,3995,107,2.68
2017-9-25,生活馆,沈津桥店.,自有店,儿童服装,PAW IN PAW,北方区,东北,1979,316,15.97
2017-9-25,生活馆,天新百店,自有店,儿童服装,PAW IN PAW,北方区,华北,2569,411,16
2017-9-25,生活馆,北京一期（百货）,自有店,儿童服装,PAW IN PAW,北方区,华北,1756,439,25
2017-9-25,生活馆,北利莹百_,自有店,儿童服装,PAW IN PAW,北方区,华北,1085,263,24.24
2017-9-25,时尚馆,兰州百货,自有店,儿童服装,PAW IN PAW,北方区,西北,1469,132,8.99
2017-9-25,时尚馆,武徐东店,管理店,儿童服装,PAW IN PAW,中西区,华中,3959,712,17.98
2017-9-25,时尚馆,武徐东店,管理店,儿童服装,PAW IN PAW,中西区,华中,1798,323,17.96
2017-9-25,时尚馆,重庆店,自有店,儿童服装,PAW IN PAW,中西区,西南,2011,241,11.98
2017-9-25,时尚馆,重庆店,自有店,儿童服装,PAW IN PAW,中西区,西南,3393,407,12
2017-9-25,时尚馆,成都店,自有店,儿童服装,PAW IN PAW,中西区,西南,2459,492,20.01
2017-9-25,时尚馆,成都店,自有店,儿童服装,PAW IN PAW,中西区,西南,1471,147,9.99
2017-9-25,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,1972,473,23.99
2017-9-25,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,1618,388,23.98
2017-9-25,生活馆,北京一期（百货）,自有店,婴儿用品,O.C.T.MAMI(十月妈咪),北方区,华北,3042,920,30.24
2017-9-25,生活馆,天新百店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,4011,591,14.73
2017-9-25,生活馆,北京一期（百货）,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,5281,133,2.52
2017-9-25,生活馆,北利莹百_,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,1956,474,24.23
2017-9-25,时尚馆,上淮海店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,5929,800,13.49
2017-9-25,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,3327,432,12.98
2017-9-25,时尚馆,上长宁店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,5760,662,11.49
2017-9-25,生活馆,上五角场店,管理店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1177,129,10.96
2017-9-25,生活馆,上浦建店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,3225,387,12
2017-9-25,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2619,340,12.98
2017-9-25,生活馆,上成山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,4189,754,18
2017-9-25,生活馆,武汉百货,自有店,钟表,ZIPPO(之宝),中西区,华中,9489,265,2.79
2017-9-25,生活馆,北京一期（百货）,自有店,家庭用品,SINOMAX(丝露梦),北方区,华北,3375,108,3.2
2017-9-25,生活馆,哈尔滨百货,自有店,床上用品,SINOMAX(丝露梦),北方区,东北,3389,855,25.23
2017-9-25,生活馆,上五角场店,管理店,床上用品,SINOMAX(丝露梦),东南区,上海,1389,444,31.97
2017-9-25,生活馆,上成山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,3549,117,3.3
2017-9-25,时尚馆,武淮美店,自有店,床上用品,SINOMAX(丝露梦),中西区,华中,1397,377,26.99
2017-9-24,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,3915,783,20
2017-9-24,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,8763,175,2
2017-9-24,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,1086,564,51.93
2017-9-24,生活馆,北京一期（百货）,自有店,女士上班服装,X.ZHINING,北方区,华北,2069,646,31.22
